,id,title,genre,original_price,discounted_price,release_date,developer,publisher,overall_rating,overall_vote_count,recent_rating,recent_vote_count,metacritic_score,tags,awards,description,platforms,minimum_requirements,recommended_requirements,similar_games
2474,924070,Arboria,Action,₹ 529,₹ 529,"7 May, 2020",Dreamplant,All in! Games,Mixed,71,Mixed,71,0,"['Action', 'Indie', 'RPG', 'Adventure', 'Early Access', 'Violent', 'Roguelite', 'Dungeon Crawler', 'Fantasy', 'Third Person', 'Replay Value', 'Procedural Generation', 'Mystery', 'Difficult', 'Atmospheric', 'Roguelike', 'Singleplayer', 'Dark Fantasy', 'Mythology', 'Mystery Dungeon']",,,['win'],"['Requires a 64-bit processor and operating system', 'OS: Windows 7 / 8 / 10', 'Processor: Intel Core i3 3.2 GHz, AMD Phenom II X4 955 - 4 Core, 3.2 GHz', 'Memory: 8 GB RAM GB RAM', 'Graphics: Radeon R9 280 or Nvidia GeForce GTX 660', 'DirectX: Version 11', 'Storage: 17 GB available space', 'Sound Card: DirectX compatible', 'Additional Notes: System requirements may change during the development of the game.']","['Requires a 64-bit processor and operating system', 'OS: Windows 7 / 8 /10', 'Processor: Intel Core i5-8400, AMD Ryzen 5 1600', 'Memory: 16 GB RAM', 'Graphics: Radeon RX 580 or Nvidia GeForce GTX 1060 6GB', 'DirectX: Version 11', 'Storage: 17 GB available space', 'Sound Card: DirectX compatible', 'Additional Notes: System requirements may change during the development of the game.']","[1217060, 1145360, 582010, 1030210, 330020, 899770, 606150, 629730, 238960, 1238040, 512900, 881100, 362490, 903950, 745920, 677120, 356190, 424370]"
2475,537000,Nelo,Action,₹ 529,₹ 529,"20 Nov, 2017",Magic and Mirrors,Magic and Mirrors,Mostly Positive,101,Mostly Positive,101,0,"['Early Access', 'Action', 'Indie', 'Character Action Game', 'Fast-Paced', 'Cyberpunk', 'Spectacle fighter', 'Bullet Time', 'Ninja', 'Robots', 'Third-Person Shooter', 'Great Soundtrack', 'Hack and Slash', 'Bullet Hell', 'Metroidvania', 'Top-Down Shooter', 'Sci-fi', 'Singleplayer', 'Aliens', 'Twin Stick Shooter']",,,['win'],"['Requires a 64-bit processor and operating system', 'OS: Windows Vista/7/8.1/10 (64-bit)', 'Processor: Intel Core i5-2400/AMD FX-8320 or better', 'Memory: 4 GB RAM', 'Graphics: Nvidia Geforce GTX 670, AMD Radeon HD 7870 or better', 'DirectX: Version 10', 'Storage: 5 GB available space', 'Additional Notes: Requires broadband internet connection for online gaming']","['Requires a 64-bit processor and operating system', 'OS: Windows 10 (64-bit)', 'Processor: Intel Core i5-4690k, AMD FX-8350 or better', 'Memory: 8 GB RAM', 'Graphics: Nvidia Geforce GTX 970, AMD Radeon R9 390 or better', 'DirectX: Version 11', 'Storage: 12 GB available space', 'Additional Notes: Requires broadband internet connection for online gaming']","[235460, 553640, 460810, 924100, 610840, 1055210, 516590, 756700, 792500, 1024730, 521330]"
2476,252330,Slender: The Arrival,Action,₹ 349,₹ 349,"28 Oct, 2013",Blue Isle Studios,Blue Isle Publishing,Mostly Positive,75,Very Positive,4671,65,"['Horror', 'First-Person', 'Survival Horror', 'Indie', 'Dark', 'Singleplayer', 'Psychological Horror', 'Walking Simulator', 'Atmospheric', 'Adventure', 'Multiplayer', 'Survival', 'Action', 'Difficult', 'Open World', 'Female Protagonist', 'Exploration', 'Masterpiece', 'VR', 'Short']",,,"['win', 'mac']","['OS: Windows XP, Windows Vista, Windows 7', 'Processor: Dual core CPU @2GHz (Pentium D or better)', 'Memory: 1 GB RAM', 'Graphics: Intel HD 4000, GeForce 8800, ATI 1950 or better', 'DirectX: Version 9.0c', 'Storage: 2 GB available space', 'Sound Card: 100% DirectX 9.0c compatible audio device']","['OS: Windows 7', 'Processor: Quad Core Intel or AMD', 'Memory: 3 GB RAM', 'Graphics: GeForce 260 1GB or AMD HD4850 1GB', 'DirectX: Version 9.0c', 'Storage: 2 GB available space', 'Sound Card: 100% DirectX 9.0c compatible audio device']","[418370, 732690, 1178490, 214490, 238320, 381210, 242760, 438740, 414700, 883710, 594330, 319510, 967050, 239140, 424840, 399810, 509980, 232090]"
2477,80310,Gemini Rue,Adventure,₹ 369,₹ 369,"26 Oct, 2011",Joshua Neurnberger,Wadjet Eye Games,Very Positive,11,Very Positive,899,82,"['Point & Click', 'Adventure', 'Sci-fi', 'Noir', 'Cyberpunk', 'Indie', 'Story Rich', 'Pixel Graphics', 'Dystopian', 'Detective', 'Atmospheric', 'Singleplayer', 'Retro', '2D', 'Great Soundtrack', 'Mystery', 'Puzzle']",,"Azriel Odin, ex-assassin, arrives on the rain-drenched planet of Barracus. When things go horribly wrong, he can only seek help from the very criminals he used to work for.","['win', 'mac', 'linux']",,,"[632470, 746850, 239030, 1019310, 447530, 17410, 589780, 238010, 250320, 110800, 753640, 761460, 1003890, 319630, 653530, 828740, 8870, 631570]"
2478,307640,Stick RPG 2: Director's Cut,RPG,₹ 529,₹ 211,"19 Apr, 2011",XGen Studios,XGen Studios,Very Positive,408,Very Positive,408,0,"['RPG', '2D', 'Comedy', 'Funny', 'Simulation', 'Singleplayer', 'Mature', 'Cartoony', 'Indie', 'Capitalism', 'Dark Humor', 'Satire', 'Memes', 'Action', 'Cult Classic', 'Open World', 'Casual', 'Adventure', 'Walking Simulator', 'Great Soundtrack']",,Get ready to enter the 2nd Dimension!,"['win', 'mac']",,,"[488790, 213670, 391540, 535930, 599140, 597220, 1067850, 201790, 220740, 346900, 335670, 432350, 298630, 310060, 363970, 646270, 368360, 233720]"
2479,80330,The Blackwell Legacy,Adventure,₹ 259,₹ 259,"13 Jan, 2012",Wadjet Eye Games,Wadjet Eye Games,Very Positive,10,Very Positive,856,80,"['Point & Click', 'Adventure', 'Indie', 'Female Protagonist', 'Supernatural', 'Mystery', 'Pixel Graphics', 'Detective', 'Singleplayer', 'Story Rich', 'Noir', 'Atmospheric', '2D', 'Retro', 'Puzzle']",,"When Rosa Blackwell's only relative dies after twenty years in a coma, she thinks the worst is over.  This all changes when Joey Mallone, a sardonic ghost from the 1930s, blows into her life and tells her that she is a medium.  Whether they like it or not, it is up to them to cure the supernatural ills of New York in this critically-acclaimed series of point-and-click adventure games.","['win', 'mac', 'linux']",,,"[787480, 421740, 319630, 413410, 567640, 239030, 632470, 653530, 336140, 250320, 942970, 532210, 1019310, 761460, 1038450, 753640, 413420, 110800]"
2480,80340,Blackwell Unbound,Adventure,₹ 259,₹ 259,"13 Jan, 2012",Wadjet Eye Games,Wadjet Eye Games,Very Positive,356,Very Positive,356,0,"['Adventure', 'Point & Click', 'Indie', 'Female Protagonist', 'Supernatural', 'Mystery', 'Detective', 'Singleplayer', 'Story Rich', 'Pixel Graphics', 'Noir', 'Atmospheric', '2D', 'Third Person', 'Short']",,,"['win', 'mac', 'linux']",,,"[787480, 421740, 319630, 567640, 413410, 632470, 239030, 250320, 653530, 110800, 336140, 532210, 942970, 761460, 413420, 241260, 753640, 501790]"
2481,1100260,Circle Empires Rivals,Casual,₹ 459,₹ 413,"15 Apr, 2020",Luminous,Iceberg Interactive,Very Positive,49,Very Positive,320,0,"['Strategy', 'Indie', 'Casual', 'Multiplayer', 'Real-Time', 'Fast-Paced', 'Cute', 'Fantasy', 'Dragons', 'Replay Value', 'Resource Management', 'Online Co-Op', 'Singleplayer', 'Co-op', 'Funny', 'Competitive', 'PvP', 'Tactical', 'Team-Based', 'RTS']",,,['win'],,,"[559650, 469600, 335240, 222730, 938380, 676510, 643960, 703880, 249330, 1019920, 453300, 346730, 63000, 744650, 849790, 868260, 1065580, 900790]"
2482,80360,Blackwell Deception,Adventure,₹ 369,₹ 369,"13 Jan, 2012",Wadjet Eye Games,Wadjet Eye Games,Very Positive,276,Very Positive,276,73,"['Point & Click', 'Adventure', 'Indie', 'Female Protagonist', 'Supernatural', 'Mystery', 'Detective', 'Noir', 'Pixel Graphics', 'Singleplayer', '2D', 'Story Rich', 'Atmospheric', 'Third Person']",,"Street psychics. Their blinking neon signs are everywhere, promising love and wealth and happiness. They make a fortune preying on the gullible and milking them dry. So when these victims begin dying and leaving confused spirits behind, it can only take a genuine psychic (and her wayward spirit guide) to clean up the mess.",['win'],,,"[787480, 421740, 319630, 413410, 567640, 239030, 632470, 250320, 761460, 336140, 110800, 942970, 1038450, 1019310, 653530, 241260, 501790, 205650]"
2483,371180,Super 3-D Noah's Ark,Action,₹ 259,₹ 259,"1 Jan, 1995","Wisdom Tree, Inc.","Piko Interactive LLC, Classics Digital",Very Positive,338,Very Positive,338,0,"['FPS', 'Action', 'Classic', 'Family Friendly', 'Singleplayer', 'Retro', 'Cold War', 'Cult Classic', 'Masterpiece', 'First-Person', 'Shooter', 'Difficult', 'Education', 'Pixel Graphics', 'Alternate History', 'Sexual Content', 'Perma Death', 'Hentai', 'Funny', 'Cute']",,"It's been a long journey. In just a few days, the ark doors will open and Noah, his family & the animals will be back on dry land. But the animals have become a bit restless and are out of their cages. Camels, giraffes, monkeys, kangaroos and more are wandering throughout the corridors of the ark. As Noah, it's your job to regain order & get the animals to sleep until you leave the ark. Your only tool to accomplish this is the food you brought aboard the ark. Can it be done? You bet! But how?","['win', 'mac', 'linux']",,,"[976730, 362890, 42700, 782330, 6060, 379720, 1058020, 7940, 70, 10090, 220, 1238840, 8870, 1238860, 1237970, 2280, 10180, 1148590]"
2484,629230,The StoryTale,Action,₹ 456,₹ 456,"15 Aug, 2019",Maxim Nuriev,Maxim Nuriev,Positive,32,Positive,32,0,"['Indie', 'Action', 'Platformer', '2D', 'Pixel Graphics', 'Singleplayer', 'Cute', 'Female Protagonist', 'Atmospheric', 'Action-Adventure', 'Side Scroller', 'Fantasy', 'Difficult', 'Comedy', 'Funny', 'Controller', 'Fast-Paced', 'Story Rich', 'Dark Fantasy', 'Family Friendly']",,,['win'],,,"[1057090, 367520, 261570, 504230, 1061090, 460950, 588650, 1147560, 774361, 447530, 383980, 851100, 683320, 481510, 1203630, 860950, 574980, 431940]"
2485,98800,Dungeons of Dredmor,Casual,₹ 199,₹ 199,"13 Jul, 2011","Gaslamp Games, Inc.","Gaslamp Games, Inc.",Mostly Positive,14,Very Positive,2972,79,"['Traditional Roguelike', 'Roguelike', 'Turn-Based', 'RPG', 'Dungeon Crawler', 'Indie', 'Comedy', 'Perma Death', 'Replay Value', 'Singleplayer', 'Fantasy', 'Funny', 'Casual', 'Crafting', 'Procedural Generation', 'Moddable', '2D', 'Difficult', 'Top-Down', 'Adventure']",,"Long ago, the Dark Lord Dredmor was bound in the darkest dungeons beneath the earth by great and mighty heroes. Centuries later, the magical bonds that hold him in place are loosening and his power grows ever stronger. The land cries out for a new hero, a powerful warrior or a mystic wizard like those spoken of in the prophecies of yore.","['win', 'mac', 'linux']",,,"[259680, 262060, 625960, 333640, 722730, 646570, 561740, 650940, 333300, 780290, 1056490, 628770, 1145360, 978520, 956450, 861540, 288120, 351700]"
2486,1034750,The Flower Collectors,Adventure,₹ 529,₹ 529,"21 Apr, 2020",Mi'pu'mi Games GmbH,Mi'pu'mi Games GmbH,Positive,27,Positive,27,65,"['Indie', 'Adventure', 'Detective', 'Investigation', 'Mystery', 'Noir', 'Crime', 'Drama', 'First-Person', 'Story Rich', 'Thriller', 'Atmospheric', 'Great Soundtrack', 'Stealth', 'Short', 'Female Protagonist', 'Replay Value', 'Dynamic Narration', 'Multiple Endings', 'Walking Simulator']",,,['win'],"['Requires a 64-bit processor and operating system', 'OS: 64-bit processor and operating system: Windows 7SP1, 8, 8.1, 10', 'Processor: Intel Core i3 3.2 Ghz or AMD Phenom II 3.2 Ghz or greater', 'Memory: 4 GB RAM', 'Graphics: NVIDIA GeForce GTX 460 2GB RAM', 'DirectX: Version 11', 'Storage: 1 GB available space', 'Sound Card: DirectX 11 compatible']","['Requires a 64-bit processor and operating system', 'OS: 64-bit processor and operating system: Windows 10', 'Processor: Intel Core i5 2.67GHz or AMD A6-3670K 2,7 GH', 'Memory: 8 GB RAM', 'Graphics: NVIDIA GeForce GTX 660 2GB RAM', 'DirectX: Version 11', 'Storage: 1 GB available space', 'Sound Card: DirectX 11 compatible']","[110800, 632470, 1003890, 960910, 501300, 1178490, 350640, 753640, 653530, 1210030, 383870, 399810, 241260, 762830, 554620, 770390, 481510, 624270]"
2487,1190400,The Wonderful 101: Remastered,Action,₹ 899,₹ 899,"19 May, 2020",PlatinumGames Inc.,PlatinumGames Inc.,Very Positive,145,Very Positive,145,0,"['Action', 'Adventure', 'Superhero', 'Character Action Game', 'Action-Adventure', 'Remake', '3D', ""Beat 'em up"", 'Hack and Slash', 'Spectacle fighter', 'Isometric', 'Anime', 'Masterpiece', 'Great Soundtrack']",,"A team of heroes from around the world must UNITE to protect the earth from vicious alien invaders! This band of 100 Wonderful Ones works together using their fantastic abilities to create a variety of forms. Whether it be a giant fist or a sharp blade, they’ll use their wits and power to overcome the enemy’s pitfalls and perils! And the final member of this team of courageous heroes—is you.",['win'],"['Requires a 64-bit processor and operating system', 'OS: WINDOWS® 7, 8, 8.1, 10', 'Processor: Intel(R) Core(TM) i3-7100 CPU @ 3.90GHz (4 CPUs), ~3.9GHz', 'Memory: 4 GB RAM', 'Graphics: GeForce GT 630 (VRAM 1GB)', 'DirectX: Version 9.0', 'Storage: 15 GB available space', 'Additional Notes: 1080p/60fps/Full Screen/Graphics setting ""High""/HDR、V-Sync ON']","['Requires a 64-bit processor and operating system', 'OS: WINDOWS® 7, 8, 8.1, 10', 'Processor: Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz (8 CPUs), ~3.4GHz', 'Memory: 8 GB RAM', 'Graphics: GeForce GTX 1060 (VRAM 3GB)', 'DirectX: Version 9.0', 'Storage: 15 GB available space', 'Additional Notes: 1080p/60fps/Full Screen/Graphics setting ""High""/HDR、V-Sync ON']","[329050, 220440, 553640, 460790, 418340, 887720, 45700, 208670, 6550, 263620, 252230, 269230, 1142070]"
2488,643620,Night Trap - 25th Anniversary Edition,Action,₹ 459,₹ 459,"15 Aug, 2017",Screaming Villains,Screaming Villains,Very Positive,88,Very Positive,88,0,"['Action', 'FMV', 'Horror', 'Singleplayer', 'Classic', 'Adventure', ""1990's"", 'Point & Click', 'Cult Classic', 'Remake', 'Female Protagonist']",,"Originally developed by Digital Pictures in 1987 and released in 1992, Night Trap has been completely rebuilt, bringing it to a level of video quality never before seen.",['win'],,,"[1213210, 883710, 304240, 339340, 952060, 730820, 996580, 501990, 362890, 924980, 214490, 254700, 787480, 595520, 752590, 2600, 34270, 1148590]"
2489,391720,Layers of Fear,Adventure,₹ 565,₹ 565,"15 Feb, 2016",Bloober Team SA,Aspyr,Very Positive,74,Very Positive,8708,72,"['Horror', 'Psychological Horror', 'Atmospheric', 'Walking Simulator', 'First-Person', 'Singleplayer', 'Indie', 'Adventure', 'Story Rich', 'Psychedelic', 'Dark', 'Great Soundtrack', 'Puzzle', 'Exploration', 'Mystery', 'Lovecraftian', 'Surreal', 'Survival Horror', 'Short', 'Point & Click']","<div class=""game_page_autocollapse"" style=""max-height: 400px;"">
<img src=""https://steamcdn-a.akamaihd.net/steam/apps/391720/extras/LoF-Award-PCGuru.jpg?t=1588868286""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/391720/extras/LoF-Award-pixelheaven.jpg?t=1588868286""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/391720/extras/LoF-Award-WindowsCentral.jpg?t=1588868286""><br/>Gamer's Voice Nominee - SXSW 2016<br/>Best Gameplay Nominee - Game Access 2016<br/>Game Village Nominee - GameDev Days Talinn 2016<br/>Indie Prize Nominee - Casual Connect Tel Aviv 2015																			</img></img></img></div>",,"['win', 'mac', 'linux']",,,"[418370, 1178490, 399810, 424840, 546560, 594330, 238320, 732690, 967050, 214490, 414700, 108710, 412020, 319510, 568220, 1096570, 521890, 332800]"
2490,936490,Counter Terrorist Agency,Action,₹ 529,₹ 529,"5 Dec, 2019",Play2Chill,"Games Operators, PlayWay S.A.",Mixed,11,Mixed,200,0,"['Strategy', 'Simulation', 'Indie', 'Action', 'Management', 'Singleplayer', 'Realistic', 'Hacking', '2D', 'Real-Time', 'Crime', 'Artificial Intelligence', 'Real Time Tactics', 'Atmospheric', 'Real-Time with Pause', 'Classic', 'Choices Matter', 'Sandbox', 'Difficult', 'Political']",,,"['win', 'mac']","['OS: Windows 7 / 8 / 10', 'Processor: Intel Core i3 3.2 GHz, AMD Phenom II X4 955 - 4 Core, 3.2 GHz', 'Memory: 4 GB RAM', 'Graphics: GeForce GTX 560 / Radeon HD6870', 'DirectX: Version 11', 'Storage: 4 GB available space', 'Sound Card: Neccessary']","['OS: Windows 7 / 8 / 10', 'Processor: Intel Core i3 3.2 GHz, AMD Phenom II X4 955 - 4 Core, 3.2 GHz', 'Memory: 8 GB RAM', 'Graphics: GeForce GTX 560 / Radeon HD6870', 'DirectX: Version 11', 'Storage: 4 GB available space', 'Sound Card: Neccessary']","[793460, 503560, 868360, 682990, 294100, 704850, 233450, 641320, 457140, 508440, 568220, 686810, 674500, 736220, 494840, 919640, 451340, 361280]"
2491,555570,Infestation: The New Z,Action,Free,Free,"22 Nov, 2016",Fredaikis AB,OP Productions LLC,Mostly Positive,225,Mixed,30892,0,"['Zombies', 'Free to Play', 'Survival', 'Multiplayer', 'Open World', 'Massively Multiplayer', 'FPS', 'Action', 'Shooter', 'PvP', 'Co-op', 'Survival Horror', 'RPG', 'Adventure', 'Violent', 'Horror', 'Third-Person Shooter', 'PvE', 'Indie', 'Walking Simulator']",,Infestation: The New Z is a FREE TO PLAY multi-game mode experience developed from,['win'],"['OS: Windows 7 - SP1 64bit', 'Processor: AMD® A8 3870 3,6 Ghz or Intel® Core ™ i3 2100 3.1Ghz or better', 'Memory: 4 GB RAM', 'Graphics: NVIDIA® GeForce GTX 465 / ATI Radeon TM HD 6870', 'DirectX: Version 9.0', 'Storage: 10 GB available space', 'Sound Card: DirectX 9 Compatible Card']","['OS: Windows 10 - SP1 64bit', 'Processor: AMD® FX 8150 3.6 GHz or Intel® Core™ i7 2600 3.4 GHz or better', 'Memory: 6 GB RAM', 'Graphics: NVIDIA® GeForce® GTX 950, ATI Radeon™ R7 360 or better', 'DirectX: Version 9.0', 'Network: Broadband Internet connection', 'Storage: 15 GB available space', 'Sound Card: DirectX 9 Compatible Card']","[221100, 594650, 239140, 1180380, 550, 251570, 232090, 291480, 513710, 495420, 218230, 761890, 252490, 304930, 578080, 221040, 755790, 108600]"
2492,670260,Solace Crafting,Adventure,₹ 459,₹ 459,"16 Jan, 2018",Big Kitty Games,Big Kitty Games,Very Positive,10,Very Positive,189,0,"['Adventure', 'RPG', 'Open World Survival Craft', 'Indie', 'Early Access', 'Crafting', 'Survival', 'Open World', 'Sandbox', 'Base Building', 'Singleplayer', 'Building', 'Fantasy', 'Exploration', 'Third Person', 'First-Person', 'Procedural Generation']",,"Solace Crafting lets you build and go any where you want with one caveat, the further you travel from the start the harder everything becomes, to no end. A fantasy sandbox, there is no ""do this to finish the game."" Explore, unlock recipes, seek out rare resources, build towns, level up, and own the wild.","['win', 'linux']","['Requires a 64-bit processor and operating system', 'OS: Windows 7/10', 'Processor: Dual Core 3 ghz', 'Memory: 4 GB RAM', 'Graphics: Nvidia GTX 680', 'DirectX: Version 11', 'Storage: 4 GB available space']",['Requires a 64-bit processor and operating system'],"[648800, 346110, 361420, 815370, 242760, 264710, 848450, 313120, 105600, 440900, 251570, 383120, 252490, 275850, 382310, 751780, 895400, 305620]"
2493,647740,Airmen,Action,Build and test ships in sandbox. All saved designs transfer to the full version.,Build and test ships in sandbox. All saved designs transfer to the full version.,"25 Jul, 2017",Airborne Games,Airborne Games,Very Positive,167,Very Positive,167,0,"['Action', 'Indie', 'Strategy', 'Building', 'Steampunk', 'Online Co-Op', 'Multiplayer', 'Flight', 'First-Person', 'FPS', 'Sandbox', 'PvE', 'Team-Based', 'PvP', 'Crafting', 'Co-op', 'Shooter', 'Open World', 'Adventure', 'Tactical']",,"Airmen is a first person shooter where players build and battle their own custom airships. Start with an empty hangar and build a steampunk airship piece by piece. Crew you airship solo or alongside friends on dangerous expeditions into the Archipelago. Fill your cargo hold with wood, aetherium, magnesite and more to upgrade your ship. Mine resources or raid the cargo holds of other players or AI air forts. Take the wheel, mount the turrets, grab an axe for boarding action, or try to stay airborne using a repair hammer but beware: every component of your airship can be destroyed so be sure to extract in one piece.",['win'],"['Requires a 64-bit processor and operating system', 'OS: Windows 7 64bit', 'Processor: 2.9 GHz Dual Core Processor', 'Memory: 4 GB RAM', 'Graphics: NVIDIA GeForce 650', 'DirectX: Version 10', 'Network: Broadband Internet connection', 'Storage: 2 GB available space', 'Additional Notes: GPUs that do not support geometry instancing will experience degraded performance.']",['Requires a 64-bit processor and operating system'],"[252490, 730, 359550, 105600, 578080, 107410, 4000, 548430, 552500, 444090, 604240, 285920, 686810, 736220, 1127400, 651150, 636480, 967050]"
